sigma,theta,kai,inv_zeta,mu,phi_o_y,gamma_w,ksi_w,gamma_p,ksi_p,phi_r,phi_pi,phi_y,z_star_bar,psi_bar,eta,n_k,mu_E,r_E_bar,rho_b,rho_g,rho_w,rho_p,rho_r,rho_nu,rho_z,rho_psi,rho_i,rho_efp,rho_nw,sigma_b,sigma_g,sigma_w,sigma_p,sigma_r,sigma_nu,sigma_z,sigma_psi,sigma_i,sigma_efp,sigma_nw
1.237414,0.363481,4.161660,0.538628,0.898876,0.304888,0.264731,0.361724,0.577667,0.471417,0.558128,2.004076,0.081442,0.351089,0.458992,0.000000,0.000000,0.000000,0.000000,0.833758,0.932076,0.233292,0.974810,0.381078,0.855028,0.050018,0.080500,0.919124,0.000000,0.000000,1.602773,0.986721,0.760419,0.641623,0.555211,0.508862,1.671585,0.567858,1.466288,0.000000,0.000000
1.237414,0.363481,4.161660,0.538628,0.898876,0.304888,0.264731,0.361724,0.577667,0.471417,0.558128,2.004076,0.081442,0.351089,0.458992,0.000000,0.000000,0.000000,0.000000,0.833758,0.932076,0.233292,0.974810,0.381078,0.855028,0.050018,0.080500,0.919124,0.000000,0.000000,1.602773,0.986721,0.760419,0.641623,0.555211,0.508862,1.671585,0.567858,1.466288,0.000000,0.000000
1.237414,0.363481,4.161660,0.538628,0.898876,0.304888,0.264731,0.361724,0.577667,0.471417,0.558128,2.004076,0.081442,0.351089,0.458992,0.000000,0.000000,0.000000,0.000000,0.833758,0.932076,0.233292,0.974810,0.381078,0.855028,0.050018,0.080500,0.919124,0.000000,0.000000,1.602773,0.986721,0.760419,0.641623,0.555211,0.508862,1.671585,0.567858,1.466288,0.000000,0.000000
1.262696,0.366864,4.160691,0.543642,0.886401,0.306451,0.263716,0.359894,0.565629,0.467352,0.552957,2.033215,0.081770,0.348855,0.460348,0.000000,0.000000,0.000000,0.000000,0.845538,0.937593,0.233580,0.989842,0.387156,0.853046,0.050007,0.081980,0.906474,0.000000,0.000000,1.604024,1.000121,0.756984,0.636712,0.550477,0.517341,1.673630,0.552919,1.488158,0.000000,0.000000
1.271789,0.363877,4.178114,0.536453,0.889583,0.306209,0.259749,0.362494,0.563202,0.457646,0.553653,2.061142,0.081418,0.346141,0.461090,0.000000,0.000000,0.000000,0.000000,0.846227,0.923652,0.236620,0.989353,0.386041,0.844689,0.050533,0.078079,0.915928,0.000000,0.000000,1.611814,0.996064,0.761498,0.639784,0.556617,0.508603,1.701197,0.541404,1.473208,0.000000,0.000000
1.271789,0.363877,4.178114,0.536453,0.889583,0.306209,0.259749,0.362494,0.563202,0.457646,0.553653,2.061142,0.081418,0.346141,0.461090,0.000000,0.000000,0.000000,0.000000,0.846227,0.923652,0.236620,0.989353,0.386041,0.844689,0.050533,0.078079,0.915928,0.000000,0.000000,1.611814,0.996064,0.761498,0.639784,0.556617,0.508603,1.701197,0.541404,1.473208,0.000000,0.000000
1.271789,0.363877,4.178114,0.536453,0.889583,0.306209,0.259749,0.362494,0.563202,0.457646,0.553653,2.061142,0.081418,0.346141,0.461090,0.000000,0.000000,0.000000,0.000000,0.846227,0.923652,0.236620,0.989353,0.386041,0.844689,0.050533,0.078079,0.915928,0.000000,0.000000,1.611814,0.996064,0.761498,0.639784,0.556617,0.508603,1.701197,0.541404,1.473208,0.000000,0.000000
1.271789,0.363877,4.178114,0.536453,0.889583,0.306209,0.259749,0.362494,0.563202,0.457646,0.553653,2.061142,0.081418,0.346141,0.461090,0.000000,0.000000,0.000000,0.000000,0.846227,0.923652,0.236620,0.989353,0.386041,0.844689,0.050533,0.078079,0.915928,0.000000,0.000000,1.611814,0.996064,0.761498,0.639784,0.556617,0.508603,1.701197,0.541404,1.473208,0.000000,0.000000
1.276131,0.359808,4.147084,0.525276,0.866365,0.305286,0.271201,0.363739,0.559679,0.463126,0.541056,2.066982,0.080962,0.351818,0.459434,0.000000,0.000000,0.000000,0.000000,0.827424,0.916636,0.237034,0.985751,0.382285,0.829527,0.050655,0.076529,0.908669,0.000000,0.000000,1.603310,0.995411,0.767073,0.653897,0.553746,0.513245,1.684362,0.550611,1.446975,0.000000,0.000000
1.276131,0.359808,4.147084,0.525276,0.866365,0.305286,0.271201,0.363739,0.559679,0.463126,0.541056,2.066982,0.080962,0.351818,0.459434,0.000000,0.000000,0.000000,0.000000,0.827424,0.916636,0.237034,0.985751,0.382285,0.829527,0.050655,0.076529,0.908669,0.000000,0.000000,1.603310,0.995411,0.767073,0.653897,0.553746,0.513245,1.684362,0.550611,1.446975,0.000000,0.000000
1.276131,0.359808,4.147084,0.525276,0.866365,0.305286,0.271201,0.363739,0.559679,0.463126,0.541056,2.066982,0.080962,0.351818,0.459434,0.000000,0.000000,0.000000,0.000000,0.827424,0.916636,0.237034,0.985751,0.382285,0.829527,0.050655,0.076529,0.908669,0.000000,0.000000,1.603310,0.995411,0.767073,0.653897,0.553746,0.513245,1.684362,0.550611,1.446975,0.000000,0.000000
1.276131,0.359808,4.147084,0.525276,0.866365,0.305286,0.271201,0.363739,0.559679,0.463126,0.541056,2.066982,0.080962,0.351818,0.459434,0.000000,0.000000,0.000000,0.000000,0.827424,0.916636,0.237034,0.985751,0.382285,0.829527,0.050655,0.076529,0.908669,0.000000,0.000000,1.603310,0.995411,0.767073,0.653897,0.553746,0.513245,1.684362,0.550611,1.446975,0.000000,0.000000
1.276131,0.359808,4.147084,0.525276,0.866365,0.305286,0.271201,0.363739,0.559679,0.463126,0.541056,2.066982,0.080962,0.351818,0.459434,0.000000,0.000000,0.000000,0.000000,0.827424,0.916636,0.237034,0.985751,0.382285,0.829527,0.050655,0.076529,0.908669,0.000000,0.000000,1.603310,0.995411,0.767073,0.653897,0.553746,0.513245,1.684362,0.550611,1.446975,0.000000,0.000000
1.271261,0.359565,4.112492,0.520789,0.861362,0.302875,0.268132,0.366414,0.554557,0.454228,0.532409,2.074273,0.080294,0.357002,0.458196,0.000000,0.000000,0.000000,0.000000,0.823694,0.922756,0.235092,0.973342,0.377600,0.850936,0.049469,0.074600,0.896261,0.000000,0.000000,1.630403,0.989513,0.758314,0.653814,0.555833,0.513842,1.666119,0.547436,1.408490,0.000000,0.000000
1.271261,0.359565,4.112492,0.520789,0.861362,0.302875,0.268132,0.366414,0.554557,0.454228,0.532409,2.074273,0.080294,0.357002,0.458196,0.000000,0.000000,0.000000,0.000000,0.823694,0.922756,0.235092,0.973342,0.377600,0.850936,0.049469,0.074600,0.896261,0.000000,0.000000,1.630403,0.989513,0.758314,0.653814,0.555833,0.513842,1.666119,0.547436,1.408490,0.000000,0.000000
1.268428,0.358326,4.113310,0.522715,0.872691,0.305967,0.270319,0.369497,0.569377,0.449164,0.535951,2.074806,0.079909,0.359212,0.458868,0.000000,0.000000,0.000000,0.000000,0.812984,0.907217,0.234917,0.968935,0.371368,0.848652,0.049481,0.074185,0.893100,0.000000,0.000000,1.649964,0.987370,0.770061,0.667300,0.561556,0.518239,1.659173,0.553418,1.452143,0.000000,0.000000
1.274188,0.357910,4.122993,0.520893,0.882767,0.304151,0.286043,0.368712,0.574847,0.457138,0.534334,2.095518,0.080848,0.358992,0.462449,0.000000,0.000000,0.000000,0.000000,0.817581,0.908807,0.237044,0.979130,0.372822,0.854969,0.049859,0.076830,0.898436,0.000000,0.000000,1.682178,0.983897,0.767576,0.663162,0.574593,0.520863,1.645402,0.555767,1.463341,0.000000,0.000000
1.262021,0.355714,4.042524,0.512782,0.887615,0.307294,0.277856,0.367501,0.570793,0.472260,0.541116,2.103443,0.081028,0.362997,0.463366,0.000000,0.000000,0.000000,0.000000,0.812462,0.909890,0.237833,0.981117,0.373792,0.843978,0.049245,0.075165,0.879169,0.000000,0.000000,1.671920,0.973172,0.775059,0.670977,0.574847,0.521381,1.634798,0.550303,1.463091,0.000000,0.000000
1.262021,0.355714,4.042524,0.512782,0.887615,0.307294,0.277856,0.367501,0.570793,0.472260,0.541116,2.103443,0.081028,0.362997,0.463366,0.000000,0.000000,0.000000,0.000000,0.812462,0.909890,0.237833,0.981117,0.373792,0.843978,0.049245,0.075165,0.879169,0.000000,0.000000,1.671920,0.973172,0.775059,0.670977,0.574847,0.521381,1.634798,0.550303,1.463091,0.000000,0.000000
1.267621,0.354216,4.061155,0.508916,0.895341,0.301970,0.285358,0.370373,0.568907,0.470517,0.540159,2.091904,0.081499,0.356913,0.467066,0.000000,0.000000,0.000000,0.000000,0.816098,0.910856,0.236796,0.984594,0.375228,0.849042,0.049230,0.072614,0.872390,0.000000,0.000000,1.683734,0.984850,0.783119,0.675118,0.579510,0.522654,1.625302,0.542980,1.501719,0.000000,0.000000
1.267621,0.354216,4.061155,0.508916,0.895341,0.301970,0.285358,0.370373,0.568907,0.470517,0.540159,2.091904,0.081499,0.356913,0.467066,0.000000,0.000000,0.000000,0.000000,0.816098,0.910856,0.236796,0.984594,0.375228,0.849042,0.049230,0.072614,0.872390,0.000000,0.000000,1.683734,0.984850,0.783119,0.675118,0.579510,0.522654,1.625302,0.542980,1.501719,0.000000,0.000000
1.267621,0.354216,4.061155,0.508916,0.895341,0.301970,0.285358,0.370373,0.568907,0.470517,0.540159,2.091904,0.081499,0.356913,0.467066,0.000000,0.000000,0.000000,0.000000,0.816098,0.910856,0.236796,0.984594,0.375228,0.849042,0.049230,0.072614,0.872390,0.000000,0.000000,1.683734,0.984850,0.783119,0.675118,0.579510,0.522654,1.625302,0.542980,1.501719,0.000000,0.000000
1.252521,0.357272,4.044121,0.494009,0.894136,0.304109,0.277333,0.370872,0.591563,0.470366,0.540561,2.065853,0.081543,0.357497,0.466996,0.000000,0.000000,0.000000,0.000000,0.794598,0.891798,0.242754,0.987749,0.379468,0.871663,0.048920,0.073539,0.873847,0.000000,0.000000,1.692713,0.991880,0.776132,0.670735,0.579651,0.515747,1.607494,0.539595,1.483290,0.000000,0.000000
1.257262,0.366043,4.036613,0.501327,0.889349,0.301826,0.273685,0.367500,0.597320,0.466861,0.533090,2.089348,0.080214,0.361924,0.462635,0.000000,0.000000,0.000000,0.000000,0.798357,0.900039,0.242404,0.983944,0.374492,0.859905,0.048014,0.073143,0.867450,0.000000,0.000000,1.680958,1.001531,0.778217,0.663553,0.565573,0.511123,1.590539,0.540659,1.496854,0.000000,0.000000
1.249329,0.363462,3.959460,0.493666,0.894457,0.308150,0.274159,0.368589,0.589447,0.472323,0.526634,2.096532,0.078776,0.355812,0.461416,0.000000,0.000000,0.000000,0.000000,0.795538,0.893030,0.241385,0.969222,0.375537,0.852013,0.047754,0.074335,0.863005,0.000000,0.000000,1.670072,1.010923,0.781707,0.662944,0.577688,0.510463,1.599025,0.542802,1.518909,0.000000,0.000000
1.249329,0.363462,3.959460,0.493666,0.894457,0.308150,0.274159,0.368589,0.589447,0.472323,0.526634,2.096532,0.078776,0.355812,0.461416,0.000000,0.000000,0.000000,0.000000,0.795538,0.893030,0.241385,0.969222,0.375537,0.852013,0.047754,0.074335,0.863005,0.000000,0.000000,1.670072,1.010923,0.781707,0.662944,0.577688,0.510463,1.599025,0.542802,1.518909,0.000000,0.000000
1.249329,0.363462,3.959460,0.493666,0.894457,0.308150,0.274159,0.368589,0.589447,0.472323,0.526634,2.096532,0.078776,0.355812,0.461416,0.000000,0.000000,0.000000,0.000000,0.795538,0.893030,0.241385,0.969222,0.375537,0.852013,0.047754,0.074335,0.863005,0.000000,0.000000,1.670072,1.010923,0.781707,0.662944,0.577688,0.510463,1.599025,0.542802,1.518909,0.000000,0.000000
1.249411,0.359643,3.971825,0.491903,0.912891,0.311389,0.274203,0.367837,0.599440,0.472800,0.534493,2.069051,0.078322,0.352138,0.460428,0.000000,0.000000,0.000000,0.000000,0.806051,0.891249,0.240225,0.976591,0.375788,0.858880,0.046911,0.075794,0.878438,0.000000,0.000000,1.678095,1.009350,0.784013,0.665790,0.581010,0.514487,1.601506,0.542194,1.508635,0.000000,0.000000
1.249411,0.359643,3.971825,0.491903,0.912891,0.311389,0.274203,0.367837,0.599440,0.472800,0.534493,2.069051,0.078322,0.352138,0.460428,0.000000,0.000000,0.000000,0.000000,0.806051,0.891249,0.240225,0.976591,0.375788,0.858880,0.046911,0.075794,0.878438,0.000000,0.000000,1.678095,1.009350,0.784013,0.665790,0.581010,0.514487,1.601506,0.542194,1.508635,0.000000,0.000000
1.249411,0.359643,3.971825,0.491903,0.912891,0.311389,0.274203,0.367837,0.599440,0.472800,0.534493,2.069051,0.078322,0.352138,0.460428,0.000000,0.000000,0.000000,0.000000,0.806051,0.891249,0.240225,0.976591,0.375788,0.858880,0.046911,0.075794,0.878438,0.000000,0.000000,1.678095,1.009350,0.784013,0.665790,0.581010,0.514487,1.601506,0.542194,1.508635,0.000000,0.000000
1.223214,0.354689,3.964708,0.496535,0.894713,0.306983,0.273905,0.357442,0.597366,0.463003,0.528829,2.068447,0.078611,0.356263,0.464873,0.000000,0.000000,0.000000,0.000000,0.793096,0.905571,0.241160,0.971203,0.380879,0.866162,0.047978,0.075069,0.869772,0.000000,0.000000,1.674011,1.018014,0.778642,0.654843,0.585014,0.506359,1.608383,0.540105,1.495753,0.000000,0.000000
1.223214,0.354689,3.964708,0.496535,0.894713,0.306983,0.273905,0.357442,0.597366,0.463003,0.528829,2.068447,0.078611,0.356263,0.464873,0.000000,0.000000,0.000000,0.000000,0.793096,0.905571,0.241160,0.971203,0.380879,0.866162,0.047978,0.075069,0.869772,0.000000,0.000000,1.674011,1.018014,0.778642,0.654843,0.585014,0.506359,1.608383,0.540105,1.495753,0.000000,0.000000
1.223214,0.354689,3.964708,0.496535,0.894713,0.306983,0.273905,0.357442,0.597366,0.463003,0.528829,2.068447,0.078611,0.356263,0.464873,0.000000,0.000000,0.000000,0.000000,0.793096,0.905571,0.241160,0.971203,0.380879,0.866162,0.047978,0.075069,0.869772,0.000000,0.000000,1.674011,1.018014,0.778642,0.654843,0.585014,0.506359,1.608383,0.540105,1.495753,0.000000,0.000000
1.223214,0.354689,3.964708,0.496535,0.894713,0.306983,0.273905,0.357442,0.597366,0.463003,0.528829,2.068447,0.078611,0.356263,0.464873,0.000000,0.000000,0.000000,0.000000,0.793096,0.905571,0.241160,0.971203,0.380879,0.866162,0.047978,0.075069,0.869772,0.000000,0.000000,1.674011,1.018014,0.778642,0.654843,0.585014,0.506359,1.608383,0.540105,1.495753,0.000000,0.000000
1.223214,0.354689,3.964708,0.496535,0.894713,0.306983,0.273905,0.357442,0.597366,0.463003,0.528829,2.068447,0.078611,0.356263,0.464873,0.000000,0.000000,0.000000,0.000000,0.793096,0.905571,0.241160,0.971203,0.380879,0.866162,0.047978,0.075069,0.869772,0.000000,0.000000,1.674011,1.018014,0.778642,0.654843,0.585014,0.506359,1.608383,0.540105,1.495753,0.000000,0.000000
1.199853,0.354640,3.974772,0.494266,0.882776,0.306676,0.271951,0.356555,0.597156,0.460363,0.522020,2.104472,0.079571,0.355474,0.466898,0.000000,0.000000,0.000000,0.000000,0.787376,0.908516,0.241844,0.964628,0.381334,0.857483,0.047705,0.072121,0.874006,0.000000,0.000000,1.699194,1.010311,0.774248,0.657110,0.579466,0.500452,1.616053,0.533129,1.502759,0.000000,0.000000
1.199853,0.354640,3.974772,0.494266,0.882776,0.306676,0.271951,0.356555,0.597156,0.460363,0.522020,2.104472,0.079571,0.355474,0.466898,0.000000,0.000000,0.000000,0.000000,0.787376,0.908516,0.241844,0.964628,0.381334,0.857483,0.047705,0.072121,0.874006,0.000000,0.000000,1.699194,1.010311,0.774248,0.657110,0.579466,0.500452,1.616053,0.533129,1.502759,0.000000,0.000000
1.199853,0.354640,3.974772,0.494266,0.882776,0.306676,0.271951,0.356555,0.597156,0.460363,0.522020,2.104472,0.079571,0.355474,0.466898,0.000000,0.000000,0.000000,0.000000,0.787376,0.908516,0.241844,0.964628,0.381334,0.857483,0.047705,0.072121,0.874006,0.000000,0.000000,1.699194,1.010311,0.774248,0.657110,0.579466,0.500452,1.616053,0.533129,1.502759,0.000000,0.000000
1.213611,0.357900,3.973667,0.486064,0.869927,0.308753,0.273478,0.351667,0.578599,0.465514,0.539290,2.088481,0.080597,0.355362,0.461703,0.000000,0.000000,0.000000,0.000000,0.804617,0.904608,0.242208,0.965720,0.383189,0.844372,0.047872,0.073195,0.879508,0.000000,0.000000,1.666515,1.011111,0.778594,0.656242,0.580371,0.500373,1.599127,0.528432,1.507243,0.000000,0.000000
1.213611,0.357900,3.973667,0.486064,0.869927,0.308753,0.273478,0.351667,0.578599,0.465514,0.539290,2.088481,0.080597,0.355362,0.461703,0.000000,0.000000,0.000000,0.000000,0.804617,0.904608,0.242208,0.965720,0.383189,0.844372,0.047872,0.073195,0.879508,0.000000,0.000000,1.666515,1.011111,0.778594,0.656242,0.580371,0.500373,1.599127,0.528432,1.507243,0.000000,0.000000
1.213611,0.357900,3.973667,0.486064,0.869927,0.308753,0.273478,0.351667,0.578599,0.465514,0.539290,2.088481,0.080597,0.355362,0.461703,0.000000,0.000000,0.000000,0.000000,0.804617,0.904608,0.242208,0.965720,0.383189,0.844372,0.047872,0.073195,0.879508,0.000000,0.000000,1.666515,1.011111,0.778594,0.656242,0.580371,0.500373,1.599127,0.528432,1.507243,0.000000,0.000000
1.213611,0.357900,3.973667,0.486064,0.869927,0.308753,0.273478,0.351667,0.578599,0.465514,0.539290,2.088481,0.080597,0.355362,0.461703,0.000000,0.000000,0.000000,0.000000,0.804617,0.904608,0.242208,0.965720,0.383189,0.844372,0.047872,0.073195,0.879508,0.000000,0.000000,1.666515,1.011111,0.778594,0.656242,0.580371,0.500373,1.599127,0.528432,1.507243,0.000000,0.000000
1.213611,0.357900,3.973667,0.486064,0.869927,0.308753,0.273478,0.351667,0.578599,0.465514,0.539290,2.088481,0.080597,0.355362,0.461703,0.000000,0.000000,0.000000,0.000000,0.804617,0.904608,0.242208,0.965720,0.383189,0.844372,0.047872,0.073195,0.879508,0.000000,0.000000,1.666515,1.011111,0.778594,0.656242,0.580371,0.500373,1.599127,0.528432,1.507243,0.000000,0.000000
1.213611,0.357900,3.973667,0.486064,0.869927,0.308753,0.273478,0.351667,0.578599,0.465514,0.539290,2.088481,0.080597,0.355362,0.461703,0.000000,0.000000,0.000000,0.000000,0.804617,0.904608,0.242208,0.965720,0.383189,0.844372,0.047872,0.073195,0.879508,0.000000,0.000000,1.666515,1.011111,0.778594,0.656242,0.580371,0.500373,1.599127,0.528432,1.507243,0.000000,0.000000
1.213611,0.357900,3.973667,0.486064,0.869927,0.308753,0.273478,0.351667,0.578599,0.465514,0.539290,2.088481,0.080597,0.355362,0.461703,0.000000,0.000000,0.000000,0.000000,0.804617,0.904608,0.242208,0.965720,0.383189,0.844372,0.047872,0.073195,0.879508,0.000000,0.000000,1.666515,1.011111,0.778594,0.656242,0.580371,0.500373,1.599127,0.528432,1.507243,0.000000,0.000000
1.225531,0.357566,3.973844,0.489900,0.857720,0.311635,0.268472,0.359399,0.583203,0.460420,0.541766,2.088973,0.080133,0.357483,0.462284,0.000000,0.000000,0.000000,0.000000,0.805180,0.922363,0.240458,0.961815,0.375102,0.821861,0.047204,0.071109,0.881940,0.000000,0.000000,1.689293,1.016659,0.777928,0.655846,0.573934,0.507795,1.590864,0.520542,1.504433,0.000000,0.000000
1.225531,0.357566,3.973844,0.489900,0.857720,0.311635,0.268472,0.359399,0.583203,0.460420,0.541766,2.088973,0.080133,0.357483,0.462284,0.000000,0.000000,0.000000,0.000000,0.805180,0.922363,0.240458,0.961815,0.375102,0.821861,0.047204,0.071109,0.881940,0.000000,0.000000,1.689293,1.016659,0.777928,0.655846,0.573934,0.507795,1.590864,0.520542,1.504433,0.000000,0.000000
1.239040,0.352798,3.996081,0.485409,0.866602,0.319740,0.265213,0.351546,0.581152,0.462716,0.537040,2.083473,0.082110,0.359833,0.457840,0.000000,0.000000,0.000000,0.000000,0.794231,0.906400,0.235706,0.962832,0.378166,0.818605,0.046759,0.070506,0.897709,0.000000,0.000000,1.675165,1.015029,0.785258,0.660578,0.562867,0.505596,1.574320,0.520571,1.471597,0.000000,0.000000
1.239040,0.352798,3.996081,0.485409,0.866602,0.319740,0.265213,0.351546,0.581152,0.462716,0.537040,2.083473,0.082110,0.359833,0.457840,0.000000,0.000000,0.000000,0.000000,0.794231,0.906400,0.235706,0.962832,0.378166,0.818605,0.046759,0.070506,0.897709,0.000000,0.000000,1.675165,1.015029,0.785258,0.660578,0.562867,0.505596,1.574320,0.520571,1.471597,0.000000,0.000000
1.240283,0.355344,4.029343,0.487241,0.846148,0.313836,0.265339,0.349775,0.578030,0.456499,0.541504,2.054777,0.084181,0.363204,0.455760,0.000000,0.000000,0.000000,0.000000,0.788747,0.910479,0.233747,0.974545,0.385136,0.826856,0.046476,0.072936,0.906045,0.000000,0.000000,1.665682,1.012531,0.781702,0.660497,0.559122,0.509823,1.591091,0.524287,1.474542,0.000000,0.000000
1.223260,0.356520,3.997949,0.488263,0.840564,0.316750,0.257697,0.348491,0.581913,0.456880,0.547451,2.033738,0.083839,0.364721,0.454849,0.000000,0.000000,0.000000,0.000000,0.792975,0.904474,0.234912,0.973036,0.383183,0.832569,0.046677,0.074511,0.918235,0.000000,0.000000,1.658769,1.009900,0.779524,0.660262,0.566104,0.505708,1.584039,0.532063,1.494368,0.000000,0.000000
1.212573,0.358338,3.976485,0.491140,0.852707,0.316721,0.260139,0.346103,0.575919,0.459028,0.552067,2.039094,0.083391,0.363817,0.450105,0.000000,0.000000,0.000000,0.000000,0.804960,0.910915,0.231643,0.978636,0.388284,0.817299,0.046748,0.076954,0.943445,0.000000,0.000000,1.655685,1.027152,0.784892,0.662897,0.567003,0.505736,1.600357,0.526830,1.493043,0.000000,0.000000
1.212573,0.358338,3.976485,0.491140,0.852707,0.316721,0.260139,0.346103,0.575919,0.459028,0.552067,2.039094,0.083391,0.363817,0.450105,0.000000,0.000000,0.000000,0.000000,0.804960,0.910915,0.231643,0.978636,0.388284,0.817299,0.046748,0.076954,0.943445,0.000000,0.000000,1.655685,1.027152,0.784892,0.662897,0.567003,0.505736,1.600357,0.526830,1.493043,0.000000,0.000000
1.203344,0.360900,3.915153,0.491998,0.865878,0.319277,0.262697,0.345386,0.569786,0.462719,0.559565,2.018574,0.083607,0.358618,0.448071,0.000000,0.000000,0.000000,0.000000,0.824517,0.913203,0.232162,0.977998,0.380056,0.820456,0.047206,0.077611,0.950703,0.000000,0.000000,1.640942,1.021265,0.783785,0.656718,0.563530,0.507708,1.598327,0.532468,1.472011,0.000000,0.000000
1.216335,0.360213,3.952578,0.493270,0.876545,0.318260,0.262377,0.344694,0.581218,0.464677,0.568298,2.016554,0.083595,0.360395,0.453002,0.000000,0.000000,0.000000,0.000000,0.824885,0.918018,0.230769,0.955567,0.375813,0.823087,0.046773,0.077097,0.948512,0.000000,0.000000,1.624454,1.023274,0.775326,0.656541,0.562276,0.509049,1.602072,0.536053,1.447405,0.000000,0.000000
