sigma,theta,kai,inv_zeta,mu,phi_o_y,gamma_w,ksi_w,gamma_p,ksi_p,phi_r,phi_pi,phi_y,z_star_bar,psi_bar,eta,n_k,mu_E,r_E_bar,rho_b,rho_g,rho_w,rho_p,rho_r,rho_nu,rho_z,rho_psi,rho_i,rho_efp,rho_nw,sigma_b,sigma_g,sigma_w,sigma_p,sigma_r,sigma_nu,sigma_z,sigma_psi,sigma_i,sigma_efp,sigma_nw
0.786236,0.404837,2.039051,0.425673,1.950035,0.976216,0.492155,0.452738,0.819284,0.374408,0.450765,1.860157,0.088292,0.287158,0.415117,0.973320,0.594662,0.031141,1.185810,0.714728,0.920954,0.104599,0.490550,0.391555,0.822554,0.168155,0.137647,0.977493,0.910704,0.687158,1.165756,0.967967,0.638607,0.588143,0.645830,0.530407,0.712233,0.507352,2.076633,0.363947,1.008134
0.786236,0.404837,2.039051,0.425673,1.950035,0.976216,0.492155,0.452738,0.819284,0.374408,0.450765,1.860157,0.088292,0.287158,0.415117,0.973320,0.594662,0.031141,1.185810,0.714728,0.920954,0.104599,0.490550,0.391555,0.822554,0.168155,0.137647,0.977493,0.910704,0.687158,1.165756,0.967967,0.638607,0.588143,0.645830,0.530407,0.712233,0.507352,2.076633,0.363947,1.008134
0.786236,0.404837,2.039051,0.425673,1.950035,0.976216,0.492155,0.452738,0.819284,0.374408,0.450765,1.860157,0.088292,0.287158,0.415117,0.973320,0.594662,0.031141,1.185810,0.714728,0.920954,0.104599,0.490550,0.391555,0.822554,0.168155,0.137647,0.977493,0.910704,0.687158,1.165756,0.967967,0.638607,0.588143,0.645830,0.530407,0.712233,0.507352,2.076633,0.363947,1.008134
0.787170,0.401260,2.031682,0.425803,1.947459,0.968527,0.493348,0.453915,0.816753,0.375571,0.447172,1.870230,0.088333,0.286547,0.417550,0.978300,0.592341,0.031360,1.185535,0.710109,0.923279,0.104390,0.491792,0.391605,0.824239,0.167959,0.136863,0.978548,0.907679,0.684431,1.154827,0.967116,0.638618,0.589738,0.647429,0.533377,0.708568,0.509684,2.084467,0.362526,1.004065
0.787170,0.401260,2.031682,0.425803,1.947459,0.968527,0.493348,0.453915,0.816753,0.375571,0.447172,1.870230,0.088333,0.286547,0.417550,0.978300,0.592341,0.031360,1.185535,0.710109,0.923279,0.104390,0.491792,0.391605,0.824239,0.167959,0.136863,0.978548,0.907679,0.684431,1.154827,0.967116,0.638618,0.589738,0.647429,0.533377,0.708568,0.509684,2.084467,0.362526,1.004065
0.787170,0.401260,2.031682,0.425803,1.947459,0.968527,0.493348,0.453915,0.816753,0.375571,0.447172,1.870230,0.088333,0.286547,0.417550,0.978300,0.592341,0.031360,1.185535,0.710109,0.923279,0.104390,0.491792,0.391605,0.824239,0.167959,0.136863,0.978548,0.907679,0.684431,1.154827,0.967116,0.638618,0.589738,0.647429,0.533377,0.708568,0.509684,2.084467,0.362526,1.004065
0.787170,0.401260,2.031682,0.425803,1.947459,0.968527,0.493348,0.453915,0.816753,0.375571,0.447172,1.870230,0.088333,0.286547,0.417550,0.978300,0.592341,0.031360,1.185535,0.710109,0.923279,0.104390,0.491792,0.391605,0.824239,0.167959,0.136863,0.978548,0.907679,0.684431,1.154827,0.967116,0.638618,0.589738,0.647429,0.533377,0.708568,0.509684,2.084467,0.362526,1.004065
0.790602,0.401666,2.033343,0.426556,1.960296,0.968381,0.493430,0.455187,0.811723,0.371946,0.451202,1.867211,0.088839,0.286838,0.414903,0.977073,0.589981,0.031235,1.177673,0.712160,0.922924,0.103882,0.494503,0.390509,0.821219,0.168013,0.136323,0.973912,0.906750,0.681494,1.150388,0.969177,0.639273,0.589136,0.648657,0.533805,0.709145,0.510088,2.088201,0.360897,1.005335
0.788255,0.402260,2.036243,0.425890,1.963922,0.969924,0.490954,0.455110,0.808824,0.370718,0.450819,1.868058,0.088418,0.285945,0.414843,0.983221,0.592194,0.031383,1.188689,0.709466,0.924997,0.104770,0.494165,0.388900,0.821887,0.168304,0.136865,0.969052,0.911401,0.685580,1.157602,0.971516,0.639299,0.591178,0.647865,0.533613,0.709265,0.509525,2.101871,0.361313,1.003399
0.788255,0.402260,2.036243,0.425890,1.963922,0.969924,0.490954,0.455110,0.808824,0.370718,0.450819,1.868058,0.088418,0.285945,0.414843,0.983221,0.592194,0.031383,1.188689,0.709466,0.924997,0.104770,0.494165,0.388900,0.821887,0.168304,0.136865,0.969052,0.911401,0.685580,1.157602,0.971516,0.639299,0.591178,0.647865,0.533613,0.709265,0.509525,2.101871,0.361313,1.003399
0.793570,0.402913,2.031552,0.426941,1.966985,0.972634,0.490245,0.459753,0.810322,0.370071,0.448854,1.874166,0.087822,0.283783,0.416774,0.987893,0.592568,0.031420,1.189892,0.710496,0.921378,0.104895,0.498495,0.389870,0.820517,0.168277,0.135939,0.969551,0.913268,0.686138,1.158968,0.970435,0.640172,0.589167,0.646128,0.535601,0.713215,0.511875,2.116292,0.361528,1.001819
0.798650,0.404647,2.038237,0.424177,1.956262,0.975408,0.489884,0.459294,0.807683,0.369975,0.448915,1.875616,0.088192,0.282583,0.416223,0.991389,0.592968,0.031872,1.192326,0.708222,0.921208,0.105158,0.498098,0.389646,0.816839,0.168618,0.135539,0.972054,0.915530,0.687803,1.165838,0.965553,0.642680,0.590898,0.646228,0.535325,0.712664,0.515431,2.123968,0.361936,0.995556
0.790867,0.406015,2.041962,0.424740,1.946968,0.977701,0.490396,0.463021,0.811983,0.368729,0.451566,1.857794,0.087784,0.282103,0.419387,0.992910,0.589661,0.031745,1.190857,0.713951,0.917617,0.104856,0.497518,0.391505,0.824758,0.167798,0.135937,0.971585,0.921813,0.683462,1.163522,0.962320,0.634014,0.587797,0.646180,0.534007,0.714719,0.513865,2.129988,0.363970,0.994650
0.785716,0.405207,2.052926,0.424824,1.958764,0.984724,0.487065,0.462657,0.812200,0.367489,0.451425,1.850928,0.087831,0.283545,0.420751,0.997151,0.592485,0.031809,1.184818,0.716848,0.924857,0.104747,0.497508,0.391275,0.821560,0.167470,0.135742,0.977262,0.927963,0.683754,1.161584,0.960725,0.634847,0.589624,0.642886,0.531995,0.714813,0.512874,2.136109,0.364013,0.996856
0.785716,0.405207,2.052926,0.424824,1.958764,0.984724,0.487065,0.462657,0.812200,0.367489,0.451425,1.850928,0.087831,0.283545,0.420751,0.997151,0.592485,0.031809,1.184818,0.716848,0.924857,0.104747,0.497508,0.391275,0.821560,0.167470,0.135742,0.977262,0.927963,0.683754,1.161584,0.960725,0.634847,0.589624,0.642886,0.531995,0.714813,0.512874,2.136109,0.364013,0.996856
0.786483,0.404757,2.054203,0.425425,1.960377,0.985050,0.485925,0.463769,0.818563,0.365729,0.448753,1.868841,0.088235,0.283802,0.420821,0.999665,0.590949,0.031847,1.191844,0.714452,0.932944,0.105229,0.496969,0.392334,0.826380,0.167780,0.135742,0.978788,0.927803,0.687777,1.156778,0.959106,0.639615,0.587908,0.644198,0.528872,0.715824,0.512389,2.142558,0.363500,0.998873
0.786483,0.404757,2.054203,0.425425,1.960377,0.985050,0.485925,0.463769,0.818563,0.365729,0.448753,1.868841,0.088235,0.283802,0.420821,0.999665,0.590949,0.031847,1.191844,0.714452,0.932944,0.105229,0.496969,0.392334,0.826380,0.167780,0.135742,0.978788,0.927803,0.687777,1.156778,0.959106,0.639615,0.587908,0.644198,0.528872,0.715824,0.512389,2.142558,0.363500,0.998873
0.786483,0.404757,2.054203,0.425425,1.960377,0.985050,0.485925,0.463769,0.818563,0.365729,0.448753,1.868841,0.088235,0.283802,0.420821,0.999665,0.590949,0.031847,1.191844,0.714452,0.932944,0.105229,0.496969,0.392334,0.826380,0.167780,0.135742,0.978788,0.927803,0.687777,1.156778,0.959106,0.639615,0.587908,0.644198,0.528872,0.715824,0.512389,2.142558,0.363500,0.998873
0.786483,0.404757,2.054203,0.425425,1.960377,0.985050,0.485925,0.463769,0.818563,0.365729,0.448753,1.868841,0.088235,0.283802,0.420821,0.999665,0.590949,0.031847,1.191844,0.714452,0.932944,0.105229,0.496969,0.392334,0.826380,0.167780,0.135742,0.978788,0.927803,0.687777,1.156778,0.959106,0.639615,0.587908,0.644198,0.528872,0.715824,0.512389,2.142558,0.363500,0.998873
0.786483,0.404757,2.054203,0.425425,1.960377,0.985050,0.485925,0.463769,0.818563,0.365729,0.448753,1.868841,0.088235,0.283802,0.420821,0.999665,0.590949,0.031847,1.191844,0.714452,0.932944,0.105229,0.496969,0.392334,0.826380,0.167780,0.135742,0.978788,0.927803,0.687777,1.156778,0.959106,0.639615,0.587908,0.644198,0.528872,0.715824,0.512389,2.142558,0.363500,0.998873
0.789864,0.402425,2.064200,0.422096,1.954733,0.984819,0.482593,0.461953,0.819751,0.365217,0.446663,1.880844,0.088731,0.283792,0.421087,0.997207,0.592740,0.031759,1.195701,0.716012,0.936640,0.105271,0.501985,0.392276,0.823865,0.167204,0.135657,0.979222,0.925452,0.687844,1.152169,0.958294,0.640167,0.587384,0.644628,0.532813,0.715307,0.513943,2.152526,0.361792,0.998195
0.789864,0.402425,2.064200,0.422096,1.954733,0.984819,0.482593,0.461953,0.819751,0.365217,0.446663,1.880844,0.088731,0.283792,0.421087,0.997207,0.592740,0.031759,1.195701,0.716012,0.936640,0.105271,0.501985,0.392276,0.823865,0.167204,0.135657,0.979222,0.925452,0.687844,1.152169,0.958294,0.640167,0.587384,0.644628,0.532813,0.715307,0.513943,2.152526,0.361792,0.998195
0.793865,0.401065,2.056330,0.424098,1.960816,0.983785,0.482515,0.463937,0.819923,0.366354,0.448967,1.876742,0.088904,0.285169,0.420482,0.992081,0.591202,0.031561,1.201995,0.717385,0.938975,0.105237,0.501167,0.392466,0.824466,0.166782,0.135508,0.979661,0.928645,0.691342,1.156132,0.960035,0.643765,0.586169,0.644852,0.531776,0.713691,0.513429,2.167293,0.362638,0.999594
0.793865,0.401065,2.056330,0.424098,1.960816,0.983785,0.482515,0.463937,0.819923,0.366354,0.448967,1.876742,0.088904,0.285169,0.420482,0.992081,0.591202,0.031561,1.201995,0.717385,0.938975,0.105237,0.501167,0.392466,0.824466,0.166782,0.135508,0.979661,0.928645,0.691342,1.156132,0.960035,0.643765,0.586169,0.644852,0.531776,0.713691,0.513429,2.167293,0.362638,0.999594
0.796066,0.400234,2.048349,0.422948,1.958060,0.983203,0.482217,0.467020,0.819434,0.368178,0.447377,1.895162,0.089387,0.285339,0.419821,0.995104,0.596775,0.031418,1.204756,0.717841,0.940238,0.105913,0.500856,0.392730,0.823449,0.166437,0.136023,0.974729,0.926449,0.696030,1.156072,0.966592,0.645589,0.588327,0.644631,0.529723,0.711935,0.516111,2.162651,0.362102,1.005251
0.790106,0.399606,2.041096,0.421590,1.958496,0.975499,0.482648,0.468047,0.820021,0.365498,0.450055,1.897790,0.089556,0.284140,0.419916,0.998180,0.600209,0.031367,1.207208,0.717399,0.937040,0.106000,0.499009,0.394258,0.821414,0.165917,0.135542,0.972828,0.923500,0.697110,1.154903,0.963751,0.648740,0.590521,0.642824,0.530311,0.712405,0.515708,2.152729,0.363331,1.001561
0.790106,0.399606,2.041096,0.421590,1.958496,0.975499,0.482648,0.468047,0.820021,0.365498,0.450055,1.897790,0.089556,0.284140,0.419916,0.998180,0.600209,0.031367,1.207208,0.717399,0.937040,0.106000,0.499009,0.394258,0.821414,0.165917,0.135542,0.972828,0.923500,0.697110,1.154903,0.963751,0.648740,0.590521,0.642824,0.530311,0.712405,0.515708,2.152729,0.363331,1.001561
0.790752,0.397099,2.022109,0.418996,1.957683,0.971472,0.480680,0.470903,0.818694,0.367182,0.453885,1.892072,0.089278,0.284250,0.421542,0.996292,0.603389,0.031254,1.211677,0.720942,0.938839,0.105858,0.500315,0.392823,0.821381,0.166569,0.135504,0.972886,0.921131,0.698354,1.158614,0.955404,0.646784,0.589660,0.639797,0.528803,0.715756,0.513080,2.166265,0.363270,1.003181
0.795388,0.398475,2.013558,0.420030,1.951631,0.972843,0.484606,0.473627,0.817708,0.366295,0.458728,1.890406,0.089030,0.283663,0.421180,0.984432,0.601569,0.031041,1.210416,0.713903,0.937437,0.105857,0.502686,0.392488,0.818612,0.167167,0.136540,0.971386,0.920415,0.699646,1.156674,0.956243,0.645425,0.590366,0.637332,0.526307,0.715085,0.509366,2.168029,0.365197,1.002945
0.795388,0.398475,2.013558,0.420030,1.951631,0.972843,0.484606,0.473627,0.817708,0.366295,0.458728,1.890406,0.089030,0.283663,0.421180,0.984432,0.601569,0.031041,1.210416,0.713903,0.937437,0.105857,0.502686,0.392488,0.818612,0.167167,0.136540,0.971386,0.920415,0.699646,1.156674,0.956243,0.645425,0.590366,0.637332,0.526307,0.715085,0.509366,2.168029,0.365197,1.002945
0.795388,0.398475,2.013558,0.420030,1.951631,0.972843,0.484606,0.473627,0.817708,0.366295,0.458728,1.890406,0.089030,0.283663,0.421180,0.984432,0.601569,0.031041,1.210416,0.713903,0.937437,0.105857,0.502686,0.392488,0.818612,0.167167,0.136540,0.971386,0.920415,0.699646,1.156674,0.956243,0.645425,0.590366,0.637332,0.526307,0.715085,0.509366,2.168029,0.365197,1.002945
0.795388,0.398475,2.013558,0.420030,1.951631,0.972843,0.484606,0.473627,0.817708,0.366295,0.458728,1.890406,0.089030,0.283663,0.421180,0.984432,0.601569,0.031041,1.210416,0.713903,0.937437,0.105857,0.502686,0.392488,0.818612,0.167167,0.136540,0.971386,0.920415,0.699646,1.156674,0.956243,0.645425,0.590366,0.637332,0.526307,0.715085,0.509366,2.168029,0.365197,1.002945
0.795119,0.398600,2.024299,0.420123,1.944777,0.970595,0.482399,0.472910,0.818312,0.364125,0.458983,1.886965,0.088533,0.284551,0.420537,0.980669,0.601267,0.031260,1.216485,0.712898,0.930030,0.106151,0.504967,0.391078,0.814560,0.167777,0.136374,0.970572,0.919825,0.701322,1.156538,0.955900,0.645400,0.591172,0.636030,0.528421,0.716210,0.508620,2.180762,0.366772,1.007012
0.798159,0.395836,2.023900,0.420360,1.944117,0.974644,0.482916,0.473131,0.815407,0.363728,0.461075,1.872288,0.088231,0.283506,0.421155,0.978326,0.603533,0.031271,1.218726,0.714473,0.927041,0.105952,0.506563,0.391295,0.815895,0.168322,0.137061,0.974987,0.922400,0.697392,1.155222,0.960661,0.649618,0.594987,0.634929,0.527189,0.719072,0.507576,2.188394,0.366108,1.008718
0.798159,0.395836,2.023900,0.420360,1.944117,0.974644,0.482916,0.473131,0.815407,0.363728,0.461075,1.872288,0.088231,0.283506,0.421155,0.978326,0.603533,0.031271,1.218726,0.714473,0.927041,0.105952,0.506563,0.391295,0.815895,0.168322,0.137061,0.974987,0.922400,0.697392,1.155222,0.960661,0.649618,0.594987,0.634929,0.527189,0.719072,0.507576,2.188394,0.366108,1.008718
0.798159,0.395836,2.023900,0.420360,1.944117,0.974644,0.482916,0.473131,0.815407,0.363728,0.461075,1.872288,0.088231,0.283506,0.421155,0.978326,0.603533,0.031271,1.218726,0.714473,0.927041,0.105952,0.506563,0.391295,0.815895,0.168322,0.137061,0.974987,0.922400,0.697392,1.155222,0.960661,0.649618,0.594987,0.634929,0.527189,0.719072,0.507576,2.188394,0.366108,1.008718
0.793228,0.394722,2.022043,0.420010,1.952007,0.981427,0.485597,0.473132,0.814573,0.363825,0.458853,1.867034,0.088051,0.284634,0.421315,0.972557,0.606452,0.031227,1.213707,0.714653,0.924853,0.106354,0.507043,0.388175,0.815947,0.168014,0.137854,0.977277,0.922623,0.694077,1.150575,0.957127,0.647521,0.593975,0.633429,0.528874,0.718550,0.504094,2.187567,0.365612,1.008884
0.794307,0.395882,2.023710,0.420051,1.956779,0.982736,0.488133,0.473646,0.817832,0.361900,0.459071,1.877419,0.088578,0.286031,0.423669,0.971154,0.606059,0.031252,1.212233,0.714743,0.920602,0.105657,0.508300,0.388191,0.814355,0.167587,0.138502,0.979834,0.926682,0.693179,1.150866,0.960860,0.653142,0.595034,0.634472,0.529817,0.715706,0.503035,2.198832,0.364466,1.008495
0.794307,0.395882,2.023710,0.420051,1.956779,0.982736,0.488133,0.473646,0.817832,0.361900,0.459071,1.877419,0.088578,0.286031,0.423669,0.971154,0.606059,0.031252,1.212233,0.714743,0.920602,0.105657,0.508300,0.388191,0.814355,0.167587,0.138502,0.979834,0.926682,0.693179,1.150866,0.960860,0.653142,0.595034,0.634472,0.529817,0.715706,0.503035,2.198832,0.364466,1.008495
0.795722,0.394887,2.014511,0.420969,1.953863,0.982885,0.486732,0.473462,0.817168,0.360774,0.459481,1.865284,0.089116,0.286800,0.423139,0.977668,0.608771,0.031154,1.204863,0.713522,0.919645,0.105863,0.509785,0.390442,0.814293,0.167079,0.138615,0.979819,0.930482,0.696225,1.155384,0.964703,0.652425,0.589284,0.639349,0.527895,0.717454,0.505780,2.198006,0.364259,1.001474
0.795722,0.394887,2.014511,0.420969,1.953863,0.982885,0.486732,0.473462,0.817168,0.360774,0.459481,1.865284,0.089116,0.286800,0.423139,0.977668,0.608771,0.031154,1.204863,0.713522,0.919645,0.105863,0.509785,0.390442,0.814293,0.167079,0.138615,0.979819,0.930482,0.696225,1.155384,0.964703,0.652425,0.589284,0.639349,0.527895,0.717454,0.505780,2.198006,0.364259,1.001474
0.792545,0.394459,2.020366,0.421588,1.958009,0.992179,0.488871,0.472430,0.821699,0.360551,0.457744,1.871625,0.088342,0.285779,0.422533,0.978104,0.607692,0.031063,1.204050,0.714235,0.921833,0.105710,0.512640,0.389148,0.820611,0.166852,0.138461,0.979701,0.928820,0.696321,1.160456,0.968702,0.653482,0.584590,0.641321,0.522263,0.711957,0.504122,2.197919,0.366496,1.000045
0.792545,0.394459,2.020366,0.421588,1.958009,0.992179,0.488871,0.472430,0.821699,0.360551,0.457744,1.871625,0.088342,0.285779,0.422533,0.978104,0.607692,0.031063,1.204050,0.714235,0.921833,0.105710,0.512640,0.389148,0.820611,0.166852,0.138461,0.979701,0.928820,0.696321,1.160456,0.968702,0.653482,0.584590,0.641321,0.522263,0.711957,0.504122,2.197919,0.366496,1.000045
0.792545,0.394459,2.020366,0.421588,1.958009,0.992179,0.488871,0.472430,0.821699,0.360551,0.457744,1.871625,0.088342,0.285779,0.422533,0.978104,0.607692,0.031063,1.204050,0.714235,0.921833,0.105710,0.512640,0.389148,0.820611,0.166852,0.138461,0.979701,0.928820,0.696321,1.160456,0.968702,0.653482,0.584590,0.641321,0.522263,0.711957,0.504122,2.197919,0.366496,1.000045
0.792545,0.394459,2.020366,0.421588,1.958009,0.992179,0.488871,0.472430,0.821699,0.360551,0.457744,1.871625,0.088342,0.285779,0.422533,0.978104,0.607692,0.031063,1.204050,0.714235,0.921833,0.105710,0.512640,0.389148,0.820611,0.166852,0.138461,0.979701,0.928820,0.696321,1.160456,0.968702,0.653482,0.584590,0.641321,0.522263,0.711957,0.504122,2.197919,0.366496,1.000045
0.792424,0.395033,2.013531,0.421523,1.954297,0.996682,0.489022,0.470842,0.818521,0.359138,0.458004,1.869899,0.088188,0.286919,0.422690,0.978692,0.606093,0.030906,1.195265,0.714692,0.915549,0.105566,0.510943,0.391074,0.815859,0.166828,0.138115,0.978994,0.922568,0.697046,1.164857,0.967438,0.652399,0.584120,0.643074,0.522636,0.709155,0.506347,2.187794,0.369319,1.003749
0.792424,0.395033,2.013531,0.421523,1.954297,0.996682,0.489022,0.470842,0.818521,0.359138,0.458004,1.869899,0.088188,0.286919,0.422690,0.978692,0.606093,0.030906,1.195265,0.714692,0.915549,0.105566,0.510943,0.391074,0.815859,0.166828,0.138115,0.978994,0.922568,0.697046,1.164857,0.967438,0.652399,0.584120,0.643074,0.522636,0.709155,0.506347,2.187794,0.369319,1.003749
0.792424,0.395033,2.013531,0.421523,1.954297,0.996682,0.489022,0.470842,0.818521,0.359138,0.458004,1.869899,0.088188,0.286919,0.422690,0.978692,0.606093,0.030906,1.195265,0.714692,0.915549,0.105566,0.510943,0.391074,0.815859,0.166828,0.138115,0.978994,0.922568,0.697046,1.164857,0.967438,0.652399,0.584120,0.643074,0.522636,0.709155,0.506347,2.187794,0.369319,1.003749
0.792424,0.395033,2.013531,0.421523,1.954297,0.996682,0.489022,0.470842,0.818521,0.359138,0.458004,1.869899,0.088188,0.286919,0.422690,0.978692,0.606093,0.030906,1.195265,0.714692,0.915549,0.105566,0.510943,0.391074,0.815859,0.166828,0.138115,0.978994,0.922568,0.697046,1.164857,0.967438,0.652399,0.584120,0.643074,0.522636,0.709155,0.506347,2.187794,0.369319,1.003749
0.795514,0.394035,2.018047,0.421336,1.945018,0.996244,0.487315,0.471022,0.819599,0.358312,0.461116,1.868083,0.087486,0.287107,0.424386,0.973955,0.607068,0.030702,1.187287,0.716505,0.913544,0.105372,0.509435,0.392626,0.814370,0.166498,0.137873,0.977942,0.924504,0.697719,1.165960,0.958999,0.650381,0.588577,0.639998,0.520684,0.710067,0.508792,2.190952,0.368896,1.002818
0.795514,0.394035,2.018047,0.421336,1.945018,0.996244,0.487315,0.471022,0.819599,0.358312,0.461116,1.868083,0.087486,0.287107,0.424386,0.973955,0.607068,0.030702,1.187287,0.716505,0.913544,0.105372,0.509435,0.392626,0.814370,0.166498,0.137873,0.977942,0.924504,0.697719,1.165960,0.958999,0.650381,0.588577,0.639998,0.520684,0.710067,0.508792,2.190952,0.368896,1.002818
0.797861,0.395616,2.008688,0.418965,1.948996,0.994380,0.486402,0.471375,0.825331,0.357930,0.462766,1.864445,0.088262,0.285905,0.427864,0.970757,0.607093,0.030544,1.179905,0.718102,0.909448,0.104506,0.507087,0.393180,0.817430,0.165323,0.137391,0.978851,0.916750,0.698013,1.167528,0.959104,0.651065,0.592417,0.634558,0.517234,0.704196,0.510437,2.190125,0.368552,1.004219
0.796766,0.394192,2.011601,0.419274,1.955285,0.998347,0.485935,0.469282,0.828003,0.357477,0.464491,1.867862,0.088588,0.284127,0.428776,0.967135,0.608037,0.030778,1.181115,0.716821,0.912763,0.104046,0.506249,0.394699,0.821740,0.165537,0.138166,0.974560,0.918480,0.696922,1.176793,0.960785,0.646637,0.595029,0.633975,0.513272,0.706329,0.509380,2.197477,0.367248,1.003642
0.795194,0.393697,2.020968,0.421989,1.950920,0.999911,0.487923,0.466004,0.831952,0.358422,0.466904,1.874698,0.088047,0.284411,0.428312,0.960892,0.608368,0.030822,1.177850,0.714482,0.912204,0.104849,0.506514,0.396227,0.825182,0.165949,0.138453,0.977520,0.921838,0.699694,1.170634,0.959653,0.647704,0.596430,0.638248,0.512569,0.704440,0.508406,2.201732,0.368599,0.998561
0.795194,0.393697,2.020968,0.421989,1.950920,0.999911,0.487923,0.466004,0.831952,0.358422,0.466904,1.874698,0.088047,0.284411,0.428312,0.960892,0.608368,0.030822,1.177850,0.714482,0.912204,0.104849,0.506514,0.396227,0.825182,0.165949,0.138453,0.977520,0.921838,0.699694,1.170634,0.959653,0.647704,0.596430,0.638248,0.512569,0.704440,0.508406,2.201732,0.368599,0.998561
0.795194,0.393697,2.020968,0.421989,1.950920,0.999911,0.487923,0.466004,0.831952,0.358422,0.466904,1.874698,0.088047,0.284411,0.428312,0.960892,0.608368,0.030822,1.177850,0.714482,0.912204,0.104849,0.506514,0.396227,0.825182,0.165949,0.138453,0.977520,0.921838,0.699694,1.170634,0.959653,0.647704,0.596430,0.638248,0.512569,0.704440,0.508406,2.201732,0.368599,0.998561
0.795194,0.393697,2.020968,0.421989,1.950920,0.999911,0.487923,0.466004,0.831952,0.358422,0.466904,1.874698,0.088047,0.284411,0.428312,0.960892,0.608368,0.030822,1.177850,0.714482,0.912204,0.104849,0.506514,0.396227,0.825182,0.165949,0.138453,0.977520,0.921838,0.699694,1.170634,0.959653,0.647704,0.596430,0.638248,0.512569,0.704440,0.508406,2.201732,0.368599,0.998561
0.795194,0.393697,2.020968,0.421989,1.950920,0.999911,0.487923,0.466004,0.831952,0.358422,0.466904,1.874698,0.088047,0.284411,0.428312,0.960892,0.608368,0.030822,1.177850,0.714482,0.912204,0.104849,0.506514,0.396227,0.825182,0.165949,0.138453,0.977520,0.921838,0.699694,1.170634,0.959653,0.647704,0.596430,0.638248,0.512569,0.704440,0.508406,2.201732,0.368599,0.998561
